State,ICD.Chapter,Year,Deaths,Population,Crude.Rate,GDP,gdp_per_cap,Division,Region,national_crude_rate,ICD.Labels
NM,"Pregnancy, childbirth and the puerperium",2008,13,2010662,0.6,84688400000,42119.66,Mountain,West,0.294530301,Pregnancy complications
NM,Diseases of the musculoskeletal system and connective tissue,2001,115,1831690,6.3,55789700000,30458.05,Mountain,West,4.932818033,Musculoskeletal system diseases
NM,Diseases of the musculoskeletal system and connective tissue,2002,137,1855309,7.4,57808300000,31158.31,Mountain,West,5.006515545,Musculoskeletal system diseases
NM,Diseases of the circulatory system,2002,4422,1855309,238.3,57808300000,31158.31,Mountain,West,321.0216012,Circulatory system diseases
NM,Diseases of the circulatory system,2003,4488,1877574,239,62651100000,33368.11,Mountain,West,312.7043065,Circulatory system diseases
NM,Diseases of the circulatory system,2004,4313,1903808,226.5,69956600000,36745.62,Mountain,West,295.712887,Circulatory system diseases
NM,Diseases of the circulatory system,2005,4511,1932274,233.5,73911400000,38250.99,Mountain,West,291.301065,Circulatory system diseases
NM,Diseases of the circulatory system,2006,4437,1962137,226.1,77610400000,39554.02,Mountain,West,277.4117716,Circulatory system diseases
NM,Diseases of the circulatory system,2007,4411,1990070,221.7,80799800000,40601.49,Mountain,West,268.9817593,Circulatory system diseases
NM,Diseases of the circulatory system,2008,4365,2010662,217.1,84688400000,42119.66,Mountain,West,265.8799879,Circulatory system diseases
NM,External causes of morbidity and mortality,2006,1855,1962137,94.5,77610400000,39554.02,Mountain,West,60.85731401,Non-natural causes
NM,Neoplasms,2000,2985,1819046,164.1,5.51E+10,30293.35,Mountain,West,201.3478652,Neoplasms
NM,Neoplasms,2001,3001,1831690,163.8,55789700000,30458.05,Mountain,West,199.1248485,Neoplasms
NM,External causes of morbidity and mortality,2008,2032,2010662,101.1,84688400000,42119.66,Mountain,West,60.44710535,Non-natural causes
NM,External causes of morbidity and mortality,2009,1911,2036802,93.8,82461500000,40485.77,Mountain,West,58.60061414,Non-natural causes
NM,Certain infectious and parasitic diseases,2008,415,2010662,20.6,84688400000,42119.66,Mountain,West,22.50357049,Infectious & parasitic diseases
NM,Neoplasms,2003,3208,1877574,170.9,62651100000,33368.11,Mountain,West,196.6388834,Neoplasms
NM,Neoplasms,2004,3132,1903808,164.5,69956600000,36745.62,Mountain,West,193.8038703,Neoplasms
NM,Neoplasms,2005,3242,1932274,167.8,73911400000,38250.99,Mountain,West,193.9051823,Neoplasms
NM,Neoplasms,2006,3247,1962137,165.5,77610400000,39554.02,Mountain,West,192.3755511,Neoplasms
NM,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2008,59,2010662,2.9,84688400000,42119.66,Mountain,West,3.24669382,Blood diseases
NM,Certain conditions originating in the perinatal period,1999,81,1808082,4.5,53017300000,29322.4,Mountain,West,5.110016992,Perinatal conditions
NM,Certain conditions originating in the perinatal period,2000,81,1819046,4.5,5.51E+10,30293.35,Mountain,West,4.99925546,Perinatal conditions
NM,Certain conditions originating in the perinatal period,2001,67,1831690,3.7,55789700000,30458.05,Mountain,West,4.873162412,Perinatal conditions
NM,Certain conditions originating in the perinatal period,2002,74,1855309,4,57808300000,31158.31,Mountain,West,4.955755041,Perinatal conditions
NM,"Endocrine, nutritional and metabolic diseases",2009,855,2036802,42,82461500000,40485.77,Mountain,West,31.94038258,Endocrine & nutritional diseases
NM,"Endocrine, nutritional and metabolic diseases",2010,879,2059179,42.7,84611500000,41089.92,Mountain,West,32.02993658,Endocrine & nutritional diseases
NM,Certain conditions originating in the perinatal period,2003,67,1877574,3.6,62651100000,33368.11,Mountain,West,4.956086465,Perinatal conditions
NM,"Congenital malformations, deformations and chromosomal abnormalities",2000,90,1819046,4.9,5.51E+10,30293.35,Mountain,West,3.758769227,Congenital malformalities
NM,"Congenital malformations, deformations and chromosomal abnormalities",2001,91,1831690,5,55789700000,30458.05,Mountain,West,3.664258796,Congenital malformalities
NM,"Congenital malformations, deformations and chromosomal abnormalities",2002,74,1855309,4,57808300000,31158.31,Mountain,West,3.715599419,Congenital malformalities
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2000,149,1819046,8.2,5.51E+10,30293.35,Mountain,West,11.32676573,Non-classified natural cuases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2001,184,1831690,10,55789700000,30458.05,Mountain,West,11.34369181,Non-classified natural cuases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2002,168,1855309,9.1,57808300000,31158.31,Mountain,West,10.42154885,Non-classified natural cuases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2003,163,1877574,8.7,62651100000,33368.11,Mountain,West,10.83872463,Non-classified natural cuases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2004,132,1903808,6.9,69956600000,36745.62,Mountain,West,10.28874826,Non-classified natural cuases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2005,95,1932274,4.9,73911400000,38250.99,Mountain,West,10.82815656,Non-classified natural cuases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2006,86,1962137,4.4,77610400000,39554.02,Mountain,West,10.63241818,Non-classified natural cuases
NM,Diseases of the skin and subcutaneous tissue,2010,30,2059179,1.5,84611500000,41089.92,Mountain,West,1.303384098,Skin diseases
NM,Diseases of the nervous system,2010,739,2059179,35.9,84611500000,41089.92,Mountain,West,45.70300867,Nervous system diseases
NM,Diseases of the musculoskeletal system and connective tissue,1999,123,1808082,6.8,53017300000,29322.4,Mountain,West,4.783182327,Musculoskeletal system diseases
NM,Diseases of the musculoskeletal system and connective tissue,2000,108,1819046,5.9,5.51E+10,30293.35,Mountain,West,4.890877258,Musculoskeletal system diseases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2009,136,2036802,6.7,82461500000,40485.77,Mountain,West,12.98327786,Non-classified natural cuases
NM,Diseases of the musculoskeletal system and connective tissue,2003,105,1877574,5.6,62651100000,33368.11,Mountain,West,4.994348086,Musculoskeletal system diseases
NM,Diseases of the musculoskeletal system and connective tissue,2004,121,1903808,6.4,69956600000,36745.62,Mountain,West,4.878327031,Musculoskeletal system diseases
NM,Diseases of the musculoskeletal system and connective tissue,2005,121,1932274,6.3,73911400000,38250.99,Mountain,West,4.878913756,Musculoskeletal system diseases
NM,External causes of morbidity and mortality,1999,1502,1808082,83.1,53017300000,29322.4,Mountain,West,54.1531354,Non-natural causes
NM,Diseases of the musculoskeletal system and connective tissue,2009,123,2036802,6,82461500000,40485.77,Mountain,West,4.344927329,Musculoskeletal system diseases
NM,Diseases of the musculoskeletal system and connective tissue,2010,114,2059179,5.5,84611500000,41089.92,Mountain,West,4.315204063,Musculoskeletal system diseases
NM,External causes of morbidity and mortality,2004,1808,1903808,95,69956600000,36745.62,Mountain,West,58.08194085,Non-natural causes
NM,Diseases of the circulatory system,2009,4223,2036802,207.3,82461500000,40485.77,Mountain,West,255.8066593,Circulatory system diseases
NM,Diseases of the circulatory system,2010,4323,2059179,209.9,84611500000,41089.92,Mountain,West,254.0778419,Circulatory system diseases
NM,External causes of morbidity and mortality,2007,1975,1990070,99.2,80799800000,40601.49,Mountain,West,61.43984942,Non-natural causes
NM,"Endocrine, nutritional and metabolic diseases",2008,811,2010662,40.3,84688400000,42119.66,Mountain,West,32.66293025,Endocrine & nutritional diseases
NM,Certain infectious and parasitic diseases,2004,278,1903808,14.6,69956600000,36745.62,Mountain,West,22.06858976,Infectious & parasitic diseases
NM,External causes of morbidity and mortality,2010,1872,2059179,90.9,84611500000,41089.92,Mountain,West,59.36960294,Non-natural causes
NM,Certain infectious and parasitic diseases,2006,367,1962137,18.7,77610400000,39554.02,Mountain,West,22.45224873,Infectious & parasitic diseases
NM,Certain infectious and parasitic diseases,2007,354,1990070,17.8,80799800000,40601.49,Mountain,West,22.1922558,Infectious & parasitic diseases
NM,"Endocrine, nutritional and metabolic diseases",1999,677,1808082,37.4,53017300000,29322.4,Mountain,West,33.28266345,Endocrine & nutritional diseases
NM,"Endocrine, nutritional and metabolic diseases",2000,622,1819046,34.2,5.51E+10,30293.35,Mountain,West,33.52439806,Endocrine & nutritional diseases
NM,"Endocrine, nutritional and metabolic diseases",2001,701,1831690,38.3,55789700000,30458.05,Mountain,West,33.97563078,Endocrine & nutritional diseases
NM,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2009,47,2036802,2.3,82461500000,40485.77,Mountain,West,3.143707642,Blood diseases
NM,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2010,51,2059179,2.5,84611500000,41089.92,Mountain,West,3.165713767,Blood diseases
NM,Neoplasms,2010,3458,2059179,167.9,84611500000,41089.92,Mountain,West,190.985756,Neoplasms
NM,"Endocrine, nutritional and metabolic diseases",2006,820,1962137,41.8,77610400000,39554.02,Mountain,West,33.2475465,Endocrine & nutritional diseases
NM,"Endocrine, nutritional and metabolic diseases",2007,871,1990070,43.8,80799800000,40601.49,Mountain,West,32.87441596,Endocrine & nutritional diseases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2007,103,1990070,5.2,80799800000,40601.49,Mountain,West,11.12102572,Non-classified natural cuases
NM,"Congenital malformations, deformations and chromosomal abnormalities",2009,67,2036802,3.3,82461500000,40485.77,Mountain,West,3.221615784,Congenital malformalities
NM,Certain conditions originating in the perinatal period,2004,77,1903808,4,69956600000,36745.62,Mountain,West,4.854078836,Perinatal conditions
NM,Certain conditions originating in the perinatal period,2005,81,1932274,4.2,73911400000,38250.99,Mountain,West,4.923242907,Perinatal conditions
NM,Certain conditions originating in the perinatal period,2006,74,1962137,3.8,77610400000,39554.02,Mountain,West,4.840138166,Perinatal conditions
NM,Certain conditions originating in the perinatal period,2007,83,1990070,4.2,80799800000,40601.49,Mountain,West,4.846443416,Perinatal conditions
NM,"Congenital malformations, deformations and chromosomal abnormalities",2003,70,1877574,3.7,62651100000,33368.11,Mountain,West,3.625547186,Congenital malformalities
NM,"Congenital malformations, deformations and chromosomal abnormalities",2004,84,1903808,4.4,69956600000,36745.62,Mountain,West,3.58531764,Congenital malformalities
NM,Mental and behavioural disorders,2009,829,2036802,40.7,82461500000,40485.77,Mountain,West,34.63228819,Mental health
NM,Mental and behavioural disorders,2010,917,2059179,44.5,84611500000,41089.92,Mountain,West,39.13287323,Mental health
NM,Certain conditions originating in the perinatal period,2010,63,2059179,3.1,84611500000,41089.92,Mountain,West,3.928153935,Perinatal conditions
NM,"Congenital malformations, deformations and chromosomal abnormalities",2007,84,1990070,4.2,80799800000,40601.49,Mountain,West,3.459468925,Congenital malformalities
NM,Diseases of the nervous system,2009,759,2036802,37.3,82461500000,40485.77,Mountain,West,43.73547977,Nervous system diseases
NM,"Congenital malformations, deformations and chromosomal abnormalities",2008,64,2010662,3.2,84688400000,42119.66,Mountain,West,3.383164795,Congenital malformalities
NM,Neoplasms,2007,3326,1990070,167.1,80799800000,40601.49,Mountain,West,191.5734448,Neoplasms
NM,"Congenital malformations, deformations and chromosomal abnormalities",2010,87,2059179,4.2,84611500000,41089.92,Mountain,West,3.133000743,Congenital malformalities
NM,Certain infectious and parasitic diseases,2005,322,1932274,16.7,73911400000,38250.99,Mountain,West,22.5053348,Infectious & parasitic diseases
NM,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",2010,81,2059179,3.9,84611500000,41089.92,Mountain,West,12.42447105,Non-classified natural cuases
NM,External causes of morbidity and mortality,2002,1662,1855309,89.6,57808300000,31158.31,Mountain,West,57.05724116,Non-natural causes
NM,External causes of morbidity and mortality,2000,1526,1819046,83.9,5.51E+10,30293.35,Mountain,West,53.75132382,Non-natural causes
NM,External causes of morbidity and mortality,2005,1813,1932274,93.8,73911400000,38250.99,Mountain,West,59.69410876,Non-natural causes
NM,External causes of morbidity and mortality,2003,1800,1877574,95.9,62651100000,33368.11,Mountain,West,57.51549028,Non-natural causes
NM,"Endocrine, nutritional and metabolic diseases",2005,783,1932274,40.5,73911400000,38250.99,Mountain,West,34.90565347,Endocrine & nutritional diseases
NM,"Congenital malformations, deformations and chromosomal abnormalities",2005,84,1932274,4.3,73911400000,38250.99,Mountain,West,3.522644764,Congenital malformalities
NM,Neoplasms,2008,3440,2010662,171.1,84688400000,42119.66,Mountain,West,190.7104595,Neoplasms
NM,Neoplasms,2009,3281,2036802,161.1,82461500000,40485.77,Mountain,West,189.7936884,Neoplasms
NM,Certain conditions originating in the perinatal period,2009,62,2036802,3,82461500000,40485.77,Mountain,West,4.275494549,Perinatal conditions
NM,"Endocrine, nutritional and metabolic diseases",2004,744,1903808,39.1,69956600000,36745.62,Mountain,West,33.82520763,Endocrine & nutritional diseases
NM,"Congenital malformations, deformations and chromosomal abnormalities",2006,80,1962137,4.1,77610400000,39554.02,Mountain,West,3.515317077,Congenital malformalities
NM,Certain conditions originating in the perinatal period,2008,85,2010662,4.2,84688400000,42119.66,Mountain,West,4.581807454,Perinatal conditions
NM,External causes of morbidity and mortality,2001,1554,1831690,84.8,55789700000,30458.05,Mountain,West,55.15442901,Non-natural causes
NV,Diseases of the circulatory system,2004,6160,2346222,262.5,1.03E+11,43998.82,Mountain,West,295.712887,Circulatory system diseases
NV,Diseases of the circulatory system,2005,6491,2432143,266.9,1.16166E+11,47762.9,Mountain,West,291.301065,Circulatory system diseases
NV,Diseases of the digestive system,1999,643,1934718,33.2,71595900000,37005.86,Mountain,West,29.70038349,Digestive system diseases
NV,Diseases of the circulatory system,2003,6143,2248850,273.2,90633600000,40302.2,Mountain,West,312.7043065,Circulatory system diseases
NV,Diseases of the respiratory system,1999,1582,1934718,81.8,71595900000,37005.86,Mountain,West,82.37631222,Respiratory system diseases
NV,Neoplasms,2002,4004,2173791,184.2,85008700000,39106.2,Mountain,West,198.3727482,Neoplasms
NV,Diseases of the respiratory system,2001,1737,2098399,82.8,80429200000,38328.84,Mountain,West,80.71370441,Respiratory system diseases
NV,Diseases of the circulatory system,2002,5814,2173791,267.5,85008700000,39106.2,Mountain,West,321.0216012,Circulatory system diseases
NV,Diseases of the respiratory system,2000,1541,1998257,77.1,76833100000,38450.06,Mountain,West,82.11123408,Respiratory system diseases
NV,Diseases of the musculoskeletal system and connective tissue,2006,74,2522658,2.9,1.25848E+11,49887.18,Mountain,West,4.668544845,Musculoskeletal system diseases
NV,Neoplasms,2000,3832,1998257,191.8,76833100000,38450.06,Mountain,West,201.3478652,Neoplasms
NV,Diseases of the respiratory system,2002,1830,2173791,84.2,85008700000,39106.2,Mountain,West,81.57456499,Respiratory system diseases
NV,Diseases of the circulatory system,2001,5709,2098399,272.1,80429200000,38328.84,Mountain,West,325.2982417,Circulatory system diseases
